receiver_light,receiver_acceleration,receiver_angular_velocity,receiver_temperature,receiver_humidity,rssi,sender_light,sender_acceleration,sender_angular_velocity,sender_temperature,sender_humidity,receiver_id,sender_id,within_3m
184448,106,4714,3517,6135,-61,159680,107,25900,3170,7628,9216,8453,1
184448,106,4714,3517,6135,-61,38776,98,676,3531,7128,9216,27776,1
139823,100,7987,3517,6135,-51,104912,119,8202,3170,7628,9216,8453,1
139823,100,7987,3517,6135,-50,40672,99,338,3535,7121,9216,27776,1
148976,89,15717,3514,6135,-55,107872,97,6124,3165,7625,9216,8453,1
148976,89,15717,3514,6135,-55,45144,97,4656,3541,7108,9216,27776,1
137887,109,12482,3513,6132,-37,102447,105,4530,3166,7627,9216,8453,1
137887,109,12482,3513,6132,-42,43296,94,7375,3539,7094,9216,27776,1
114815,92,10408,3515,6135,-46,74016,103,2820,3169,7632,9216,8453,1
114815,92,10408,3515,6135,-52,34635,97,5184,3545,7084,9216,27776,1
120960,89,20121,3523,6140,-51,76272,100,4962,3169,7637,9216,8453,1
120960,89,20121,3523,6140,-51,32224,98,3790,3543,7072,9216,27776,1
210944,132,18375,3511,6154,-46,69600,100,2589,3168,7644,9216,8453,1
210944,132,18375,3511,6154,-71,17872,99,2945,3542,7059,9216,27776,1
149696,113,14113,3510,6164,-52,77496,106,3936,3171,7647,9216,8453,1
149696,113,14113,3510,6164,-63,30576,96,3647,3545,7047,9216,27776,1
133375,99,9557,3507,6161,-64,78912,100,2711,3169,7647,9216,8453,1
133375,99,9557,3507,6161,-63,93904,96,23172,3543,7039,9216,27776,1
102256,111,4567,3502,6161,-43,61791,98,7498,3169,7647,9216,8453,1
102256,111,4567,3502,6161,-60,165792,113,16682,3531,7024,9216,27776,1
94176,113,3904,3492,6163,-43,38928,109,6995,3168,7647,9216,8453,1
94176,113,3904,3492,6163,-46,99368,99,10377,3527,7006,9216,27776,1
114415,100,3772,3487,6168,-58,33075,107,9089,3166,7646,9216,8453,1
120896,104,934,3486,6171,-69,45892,109,5677,3166,7645,9216,8453,1
120896,104,934,3486,6171,-44,32836,108,6942,3490,6984,9216,27776,1
112928,101,1650,3481,6170,-61,38456,94,4800,3166,7645,9216,8453,1
112928,101,1650,3481,6170,-39,27824,108,11442,3473,6980,9216,27776,1
88368,100,3052,3467,6177,-58,47464,104,8846,3163,7644,9216,8453,1
88368,100,3052,3467,6177,-58,16614,102,7800,3465,6975,9216,27776,1
75552,104,2948,3461,6179,-46,53856,112,3657,3164,7644,9216,8453,1
75552,104,2948,3461,6179,-55,12365,105,6966,3454,6983,9216,27776,1
73856,102,3759,3457,6190,-55,60464,99,4039,3163,7644,9216,8453,1
73856,102,3759,3457,6190,-56,11684,99,7397,3434,6983,9216,27776,1
76496,100,1651,3456,6198,-70,27820,105,3033,3157,7644,9216,8453,1
76496,100,1651,3456,6198,-64,11808,115,13003,3420,6990,9216,27776,1
72256,97,2656,3447,6204,-57,36327,102,5300,3152,7644,9216,8453,1
72256,97,2656,3447,6204,-49,9970,92,12621,3415,7003,9216,27776,1
52032,121,3579,3436,6211,-51,34524,101,9685,3148,7636,9216,8453,1
52032,121,3579,3436,6211,-52,7529,67,13531,3413,7008,9216,27776,1
16006,98,4562,3420,6214,-48,21952,108,3458,3149,7631,9216,8453,1
16006,98,4562,3420,6214,-63,6731,115,14397,3410,7012,9216,27776,1
18658,108,4275,3411,6221,-37,22688,103,6260,3147,7624,9216,8453,1
18658,108,4275,3411,6221,-43,10736,106,10690,3408,7022,9216,27776,1
29327,100,3292,3392,6227,-47,39447,97,8222,3146,7621,9216,8453,1
29327,100,3292,3392,6227,-55,10846,89,7210,3405,7030,9216,27776,1
21380,109,4254,3385,6230,-53,59359,107,4279,3141,7611,9216,8453,1
21380,109,4254,3385,6230,-59,10312,89,8999,3392,7036,9216,27776,1
27959,108,5587,3379,6237,-54,14691,106,9240,3376,7035,9216,27776,1
53984,100,3897,3367,6247,-78,353984,99,4136,3138,7604,9216,8453,1
53984,100,3897,3367,6247,-63,30472,103,7002,3363,7044,9216,27776,1
203216,104,5114,3362,6254,-61,473280,107,4232,3136,7604,9216,8453,1
203216,104,5114,3362,6254,-59,47848,101,7036,3351,7053,9216,27776,1
467903,119,4388,3358,6266,-62,226752,104,4086,3133,7602,9216,8453,1
467903,119,4388,3358,6266,-48,51920,106,5038,3338,7065,9216,27776,1
422720,91,2868,3357,6279,-44,32992,98,10088,3328,7078,9216,27776,1
115916,111,10973,3353,6288,-57,13430,99,3426,3119,7593,9216,8453,1
115916,111,10973,3353,6288,-58,18070,99,6625,3312,7091,9216,27776,1
12558,159,23492,3334,6296,-59,11302,99,2807,3115,7598,9216,8453,1
12558,159,23492,3334,6296,-49,7447,113,6749,3303,7113,9216,27776,1
8640,82,15233,3320,6310,-52,18234,107,2740,3111,7601,9216,8453,1
8640,82,15233,3320,6310,-43,4374,105,5566,3302,7132,9216,27776,1
11914,106,8382,3315,6326,-70,29524,100,4627,3108,7601,9216,8453,1
11914,106,8382,3315,6326,-43,6502,75,10762,3300,7152,9216,27776,1
29924,97,4189,3302,6342,-52,18216,94,13275,3104,7606,9216,8453,1
29924,97,4189,3302,6342,-51,7518,92,9532,3306,7174,9216,27776,1
27880,104,4409,3294,6358,-53,4928,172,27849,3098,7607,9216,8453,1
27880,104,4409,3294,6358,-49,3601,99,2655,3307,7194,9216,27776,1
5865,99,2426,3286,6375,-66,544,104,15679,3120,7620,9216,8453,1
5865,99,2426,3286,6375,-46,1713,94,6090,3307,7208,9216,27776,1
3719,110,4281,3277,6395,-68,128,114,13086,3136,7643,9216,8453,1
3719,110,4281,3277,6395,-49,1226,104,3491,3312,7223,9216,27776,1
2679,104,4157,3273,6414,-81,2,135,14477,3129,7669,9216,8453,1
2679,104,4157,3273,6414,-47,1130,92,5985,3311,7233,9216,27776,1
3027,104,3332,3278,6431,-72,28,161,10705,3131,7693,9216,8453,1
3027,104,3332,3278,6431,-49,1412,96,6983,3311,7243,9216,27776,1
3293,97,7619,3278,6450,-53,16,98,11781,3135,7720,9216,8453,1
3293,97,7619,3278,6450,-48,2731,99,3990,3308,7255,9216,27776,1
7863,98,9588,3275,6468,-55,10,95,10806,3139,7738,9216,8453,1
7863,98,9588,3275,6468,-44,7482,98,8576,3304,7262,9216,27776,1
14644,97,3005,3262,6477,-52,0,165,14993,3146,7751,9216,8453,1
14644,97,3005,3262,6477,-43,9606,95,4103,3307,7272,9216,27776,1
17797,108,4793,3245,6492,-62,0,133,13853,3151,7761,9216,8453,1
17797,108,4793,3245,6492,-37,13133,104,4940,3306,7282,9216,27776,1
16358,102,2988,3240,6516,-44,0,107,12334,3154,7763,9216,8453,1
16358,102,2988,3240,6516,-57,19256,97,8029,3298,7291,9216,27776,1
86016,104,4153,3229,6535,-57,0,164,13542,3158,7761,9216,8453,1
86016,104,4153,3229,6535,-56,11358,93,5716,3296,7300,9216,27776,1
40568,107,4338,3219,6554,-55,0,95,7470,3162,7761,9216,8453,1
40568,107,4338,3219,6554,-54,4926,102,4187,3297,7314,9216,27776,1
9432,102,4025,3215,6582,-52,0,99,15037,3166,7762,9216,8453,1
9432,102,4025,3215,6582,-46,5350,102,6749,3294,7322,9216,27776,1
8747,106,2191,3223,6604,-60,0,112,13279,3170,7764,9216,8453,1
8747,106,2191,3223,6604,-39,18475,104,17955,3285,7330,9216,27776,1
15740,107,2877,3224,6628,-68,0,149,12300,3174,7755,9216,8453,1
15740,107,2877,3224,6628,-43,31939,106,9879,3281,7337,9216,27776,1
152016,94,2516,3222,6648,-62,0,92,8281,3177,7752,9216,8453,1
152016,94,2516,3222,6648,-47,43960,108,5908,3284,7350,9216,27776,1
178848,110,4159,3223,6667,-61,0,115,16508,3182,7745,9216,8453,1
178848,110,4159,3223,6667,-49,60431,104,15519,3283,7362,9216,27776,1
268832,102,4532,3219,6682,-57,0,97,11490,3186,7740,9216,8453,1
268832,102,4532,3219,6682,-43,55567,108,9541,3277,7369,9216,27776,1
230528,104,2857,3209,6696,-67,0,107,16374,3188,7732,9216,8453,1
230528,104,2857,3209,6696,-46,70272,99,9283,3260,7376,9216,27776,1
279104,95,5758,3194,6710,-58,0,94,9456,3191,7725,9216,8453,1
279104,95,5758,3194,6710,-58,80944,99,9143,3243,7387,9216,27776,1
235584,106,5110,3191,6728,-62,0,106,12756,3193,7717,9216,8453,1
235584,106,5110,3191,6728,-65,90528,103,8644,3241,7402,9216,27776,1
337728,111,4266,3188,6743,-76,0,73,12122,3197,7709,9216,8453,1
337728,111,4266,3188,6743,-46,115872,108,10013,3239,7417,9216,27776,1
321984,97,5184,3179,6756,-53,148080,102,5817,3238,7429,9216,27776,1
604672,97,3362,3172,6773,-58,160864,107,7591,3232,7441,9216,27776,1
976511,109,2207,3180,6792,-58,0,110,10098,3207,7675,9216,8453,1
976511,109,2207,3180,6792,-50,165984,106,5965,3223,7455,9216,27776,1
988863,103,3528,3184,6811,-64,0,103,13549,3209,7665,9216,8453,1
988863,103,3528,3184,6811,-50,173376,94,8558,3217,7474,9216,27776,1
1021568,97,3325,3181,6823,-67,0,102,6873,3211,7653,9216,8453,1
1021568,97,3325,3181,6823,-50,173280,83,3700,3210,7494,9216,27776,1
1012031,126,11859,3181,6838,-60,0,93,5258,3214,7638,9216,8453,1
1012031,126,11859,3181,6838,-70,164896,99,5866,3204,7514,9216,27776,1
980095,113,12856,3186,6857,-67,0,98,14048,3218,7626,9216,8453,1
980095,113,12856,3186,6857,-51,152416,95,8069,3206,7531,9216,27776,1
1002431,95,10775,3185,6870,-64,0,80,8883,3220,7617,9216,8453,1
1002431,95,10775,3185,6870,-58,164480,89,9911,3203,7550,9216,27776,1
819136,101,14002,3185,6879,-55,0,98,14590,3225,7602,9216,8453,1
819136,101,14002,3185,6879,-64,187136,122,11434,3209,7570,9216,27776,1
554495,105,9212,3180,6892,-67,0,70,10499,3227,7597,9216,8453,1
554495,105,9212,3180,6892,-65,183168,84,11437,3216,7587,9216,27776,1
616256,112,3095,3174,6901,-63,0,125,16704,3229,7586,9216,8453,1
616256,112,3095,3174,6901,-54,174688,83,7802,3224,7604,9216,27776,1
688896,103,3817,3182,6915,-46,0,90,16623,3233,7576,9216,8453,1
688896,103,3817,3182,6915,-50,168320,97,8801,3224,7617,9216,27776,1
713984,106,5119,3190,6930,-52,0,101,15326,3233,7564,9216,8453,1
713984,106,5119,3190,6930,-61,175136,102,7702,3222,7626,9216,27776,1
714112,97,3210,3194,6943,-57,2,94,13844,3238,7557,9216,8453,1
714112,97,3210,3194,6943,-46,191552,107,7380,3216,7628,9216,27776,1
778624,121,10266,3197,6950,-58,4,129,7978,3241,7547,9216,8453,1
778624,121,10266,3197,6950,-50,190815,99,11529,3208,7631,9216,27776,1
774080,102,6367,3196,6955,-64,8,130,10703,3242,7539,9216,8453,1
774080,102,6367,3196,6955,-54,190592,117,10753,3209,7636,9216,27776,1
638848,102,5997,3188,6959,-60,2,110,12937,3245,7528,9216,8453,1
638848,102,5997,3188,6959,-57,201408,105,5308,3213,7641,9216,27776,1
504512,112,4668,3180,6959,-59,0,102,10364,3248,7515,9216,8453,1
504512,112,4668,3180,6959,-54,179744,124,9386,3204,7649,9216,27776,1
529088,107,6129,3170,6959,-61,0,113,7147,3249,7507,9216,8453,1
529088,107,6129,3170,6959,-50,170112,96,2649,3184,7652,9216,27776,1
699520,98,8643,3170,6966,-70,0,105,19081,3253,7496,9216,8453,1
699520,98,8643,3170,6966,-55,160544,105,4171,3174,7663,9216,27776,1
750464,90,5400,3171,6974,-84,2,105,11650,3256,7492,9216,8453,1
750464,90,5400,3171,6974,-58,157472,100,5080,3165,7673,9216,27776,1
720448,126,4688,3166,6981,-76,12,121,17161,3258,7479,9216,8453,1
720448,126,4688,3166,6981,-55,166432,102,5167,3163,7683,9216,27776,1
827007,98,3404,3169,6989,-81,14,90,14351,3259,7472,9216,8453,1
827007,98,3404,3169,6989,-49,201056,96,6056,3169,7683,9216,27776,1
940096,91,4454,3168,6998,-66,166464,107,4947,3166,7689,9216,27776,1
868288,115,3636,3169,7005,-68,20,105,10568,3265,7457,9216,8453,1
868288,115,3636,3169,7005,-52,167264,98,4393,3165,7694,9216,27776,1
896575,100,3959,3165,7005,-65,18,100,16001,3268,7450,9216,8453,1
896575,100,3959,3165,7005,-58,204703,98,6336,3161,7704,9216,27776,1
1037375,102,7808,3169,7008,-57,331584,101,4689,3161,7717,9216,27776,1
1382528,111,8133,3174,7005,-56,26,111,7154,3273,7433,9216,8453,1
1382528,111,8133,3174,7005,-60,319904,112,4964,3168,7728,9216,27776,1
1437440,92,3325,3170,6995,-55,18,99,4011,3276,7425,9216,8453,1
1437440,92,3325,3170,6995,-58,239583,105,4054,3166,7731,9216,27776,1
1516544,103,894,3169,6989,-47,6,91,10363,3279,7415,9216,8453,1
1468032,106,1653,3170,6979,-57,14,95,3942,3282,7408,9216,8453,1
1468032,106,1653,3170,6979,-60,279776,110,5709,3173,7743,9216,27776,1
1420416,105,3762,3174,6971,-72,358400,99,3292,3175,7744,9216,27776,1
1410432,107,1978,3180,6964,-72,10,101,8087,3286,7395,9216,8453,1
1410432,107,1978,3180,6964,-55,374528,101,612,3179,7745,9216,27776,1
1427712,97,1095,3184,6959,-61,10,99,2909,3289,7389,9216,8453,1
1427712,97,1095,3184,6959,-55,376256,102,1208,3183,7735,9216,27776,1
1454848,97,1425,3185,6950,-57,0,98,1084,3293,7388,9216,8453,1
1454848,97,1425,3185,6950,-58,364480,106,3880,3187,7735,9216,27776,1
1449600,103,2392,3186,6943,-55,4,90,6001,3295,7378,9216,8453,1
1449600,103,2392,3186,6943,-52,262144,116,13451,3185,7735,9216,27776,1
1451904,99,2517,3191,6938,-53,4,101,5059,3298,7368,9216,8453,1
1451904,99,2517,3191,6938,-55,424735,98,2852,3187,7732,9216,27776,1
1467648,96,3652,3195,6933,-57,12,96,8163,3300,7361,9216,8453,1
1467648,96,3652,3195,6933,-58,460159,100,658,3192,7730,9216,27776,1
1467776,105,3812,3196,6925,-62,14,93,4808,3303,7354,9216,8453,1
1467776,105,3812,3196,6925,-57,451840,101,5488,3195,7725,9216,27776,1
1448192,100,4918,3198,6920,-55,22,123,9084,3306,7343,9216,8453,1
1448192,100,4918,3198,6920,-63,452543,104,2502,3199,7725,9216,27776,1
1510784,101,5103,3204,6918,-53,58,102,14035,3308,7335,9216,8453,1
1510784,101,5103,3204,6918,-49,419967,103,1335,3201,7727,9216,27776,1
1441920,103,3595,3207,6914,-58,398,90,12433,3311,7329,9216,8453,1
1441920,103,3595,3207,6914,-56,414527,103,2384,3202,7724,9216,27776,1
1368064,101,2269,3211,6916,-62,1601,144,24521,3316,7316,9216,8453,1
1368064,101,2269,3211,6916,-46,388607,99,8068,3201,7718,9216,27776,1
1384832,104,1286,3218,6917,-49,291544,98,11454,3316,7328,9216,8453,1
1384832,104,1286,3218,6917,-50,451903,99,5437,3201,7710,9216,27776,1
1459712,102,4192,3220,6917,-58,462592,109,15235,3311,7316,9216,8453,1
1459712,102,4192,3220,6917,-64,391808,106,5056,3203,7708,9216,27776,1
1491584,98,2220,3225,6914,-52,268608,95,5206,3317,7312,9216,8453,1
1491584,98,2220,3225,6914,-59,407424,103,2934,3209,7709,9216,27776,1
2392064,109,1753,3224,6909,-61,261055,98,4738,3316,7293,9216,8453,1
2392064,109,1753,3224,6909,-61,461887,101,1403,3210,7700,9216,27776,1
3090176,119,4244,3236,6909,-61,239455,105,6938,3316,7277,9216,8453,1
3090176,119,4244,3236,6909,-66,453696,101,4248,3210,7700,9216,27776,1
2486528,101,3472,3242,6906,-68,439744,97,3340,3315,7268,9216,8453,1
2486528,101,3472,3242,6906,-55,416448,99,2630,3210,7690,9216,27776,1
1597184,108,1453,3237,6898,-58,529855,102,2434,3318,7258,9216,8453,1
1597184,108,1453,3237,6898,-56,429183,100,1018,3213,7690,9216,27776,1
1442432,96,6685,3239,6898,-58,477119,97,2450,3321,7244,9216,8453,1
1442432,96,6685,3239,6898,-54,424576,101,774,3206,7687,9216,27776,1
1452160,117,2538,3241,6898,-64,520960,101,3442,3319,7230,9216,8453,1
1452160,117,2538,3241,6898,-68,428480,101,732,3204,7690,9216,27776,1
1548672,96,2320,3244,6902,-67,526592,102,4172,3319,7222,9216,8453,1
1548672,96,2320,3244,6902,-71,429567,101,613,3210,7687,9216,27776,1
1898624,99,2572,3242,6898,-57,605504,97,2290,3320,7207,9216,8453,1
1898624,99,2572,3242,6898,-56,426176,101,799,3216,7680,9216,27776,1
2047232,110,4581,3247,6888,-57,569024,99,5074,3317,7196,9216,8453,1
2047232,110,4581,3247,6888,-59,461055,106,7734,3219,7680,9216,27776,1
1445888,107,4592,3238,6871,-56,683840,97,10572,3316,7184,9216,8453,1
1445888,107,4592,3238,6871,-64,465280,102,1895,3218,7680,9216,27776,1
1429632,101,2351,3233,6858,-62,740928,125,13017,3304,7172,9216,8453,1
1429632,101,2351,3233,6858,-52,421887,96,3303,3213,7680,9216,27776,1
1445120,99,1773,3236,6843,-65,587711,102,10500,3307,7157,9216,8453,1
1445120,99,1773,3236,6843,-52,432512,111,6619,3205,7687,9216,27776,1
1444352,98,2375,3245,6836,-57,569472,97,18859,3307,7147,9216,8453,1
1444352,98,2375,3245,6836,-76,480128,101,2240,3205,7680,9216,27776,1
1315584,105,6145,3239,6821,-60,598784,117,17866,3295,7133,9216,8453,1
1315584,105,6145,3239,6821,-71,513088,99,1648,3216,7677,9216,27776,1
1288448,102,2570,3228,6811,-54,635520,72,13734,3303,7123,9216,8453,1
1288448,102,2570,3228,6811,-74,518720,104,999,3214,7670,9216,27776,1
1339136,105,1821,3229,6804,-60,647744,114,21746,3302,7108,9216,8453,1
1339136,105,1821,3229,6804,-72,531200,107,5564,3213,7670,9216,27776,1
1307776,95,6982,3227,6796,-83,811776,108,12946,3295,7103,9216,8453,1
1307776,95,6982,3227,6796,-60,498175,100,12534,3204,7666,9216,27776,1
3201152,101,6557,3231,6790,-61,436176,123,16324,3286,7092,9216,8453,1
3201152,101,6557,3231,6790,-49,606656,109,10167,3200,7658,9216,27776,1
6251008,103,6215,3268,6792,-55,564928,112,9652,3291,7080,9216,8453,1
6251008,103,6215,3268,6792,-61,679616,93,4830,3215,7661,9216,27776,1
7014911,102,4427,3292,6787,-46,704960,147,12968,3285,7076,9216,8453,1
7014911,102,4427,3292,6787,-65,716416,98,2796,3225,7656,9216,27776,1
7493632,105,4472,3317,6777,-55,1990655,84,10163,3286,7072,9216,8453,1
7493632,105,4472,3317,6777,-68,812160,95,5685,3231,7643,9216,27776,1
6748160,100,7220,3333,6763,-45,763392,105,9615,3293,7076,9216,8453,1
6748160,100,7220,3333,6763,-58,914175,104,7689,3229,7642,9216,27776,1
8243200,114,6650,3354,6742,-55,782528,120,18235,3279,7061,9216,8453,1
8243200,114,6650,3354,6742,-52,979136,86,4401,3229,7628,9216,27776,1
8386560,95,4889,3382,6719,-84,232080,102,21731,3278,7061,9216,8453,1
8386560,95,4889,3382,6719,-64,951680,89,6331,3231,7620,9216,27776,1
8386560,104,3023,3401,6687,-73,242293,103,24685,3285,7049,9216,8453,1
8386560,104,3023,3401,6687,-55,843007,93,5010,3243,7612,9216,27776,1
8386560,104,7081,3427,6655,-76,36509,105,14949,3296,7057,9216,8453,1
8386560,104,7081,3427,6655,-61,815104,100,3745,3245,7601,9216,27776,1
8386560,106,5020,3448,6615,-70,44311,100,8909,3316,7083,9216,8453,1
8386560,110,4912,3468,6585,-69,348035,92,13165,3300,7120,9216,8453,1
8386560,110,4912,3468,6585,-49,765120,103,3252,3231,7578,9216,27776,1
8223744,118,2679,3483,6548,-57,999296,107,10742,3289,7127,9216,8453,1
8223744,118,2679,3483,6548,-51,768768,113,5012,3225,7575,9216,27776,1
8386560,104,2435,3493,6502,-58,490047,105,7954,3288,7124,9216,8453,1
8386560,104,2435,3493,6502,-55,767232,99,7181,3234,7571,9216,27776,1
8386560,100,3775,3512,6458,-52,401344,99,6689,3271,7112,9216,8453,1
8386560,100,3775,3512,6458,-62,804544,94,7570,3237,7574,9216,27776,1
8386560,97,4985,3518,6410,-53,253879,106,11881,3272,7102,9216,8453,1
8386560,97,4985,3518,6410,-64,847744,105,4430,3237,7567,9216,27776,1
6839807,99,5448,3525,6365,-58,163168,89,14813,3266,7112,9216,8453,1
6839807,99,5448,3525,6365,-49,865279,104,5772,3227,7560,9216,27776,1
6487552,99,16877,3537,6327,-76,104107,109,11384,3262,7115,9216,8453,1
6487552,99,16877,3537,6327,-52,888319,84,7372,3226,7560,9216,27776,1
4148608,114,9742,3539,6278,-64,255144,102,9096,3247,7136,9216,8453,1
4148608,114,9742,3539,6278,-50,891007,89,7811,3232,7558,9216,27776,1
1732095,90,10134,3500,6235,-63,314623,102,6859,3240,7136,9216,8453,1
1732095,90,10134,3500,6235,-46,920959,109,8277,3240,7558,9216,27776,1
1081472,65,13742,3473,6198,-66,50088,119,5994,3249,7145,9216,8453,1
1081472,65,13742,3473,6198,-46,784512,118,7689,3246,7557,9216,27776,1
1018944,131,17164,3460,6177,-68,360288,106,16275,3251,7148,9216,8453,1
1018944,131,17164,3460,6177,-58,772352,93,7491,3247,7554,9216,27776,1
1298816,115,21155,3455,6157,-61,121279,151,19637,3250,7163,9216,8453,1
1298816,115,21155,3455,6157,-61,767616,101,9851,3240,7547,9216,27776,1
979136,119,18594,3433,6137,-78,161904,102,8688,3248,7153,9216,8453,1
979136,119,18594,3433,6137,-71,729728,99,16763,3236,7547,9216,27776,1
619376,132,19617,3421,6129,-89,11146,100,10689,3279,7074,9216,8453,1
619376,132,19617,3421,6129,-83,4931967,97,10751,3246,7549,9216,27776,1
374176,132,10530,3387,6122,-80,45536,116,9909,3256,7277,9216,8453,1
374176,132,10530,3387,6122,-56,3695360,115,4507,3270,7553,9216,27776,1
81608,137,10586,3392,6159,-77,2186584,109,18700,3265,7325,9216,8453,1
81608,137,10586,3392,6159,-70,2721536,94,4849,3270,7548,9216,27776,1
55880,127,13496,3388,6203,-66,8386560,99,6780,3308,7384,9216,8453,1
55880,127,13496,3388,6203,-62,3079552,107,8061,3275,7538,9216,27776,1
18185,98,10033,3396,6262,-61,8386560,103,2252,3341,7394,9216,8453,1
18185,98,10033,3396,6262,-55,7353855,107,4287,3302,7529,9216,27776,1
3826,115,10512,3392,6329,-59,8386560,111,2274,3365,7395,9216,8453,1
3826,115,10512,3392,6329,-60,6704127,94,4510,3331,7517,9216,27776,1
2757,115,10686,3392,6406,-62,4910080,107,4407,3373,7381,9216,8453,1
2757,115,10686,3392,6406,-61,6240768,111,4568,3351,7500,9216,27776,1
2931,90,4873,3394,6473,-62,8386560,102,3173,3394,7354,9216,8453,1
2931,90,4873,3394,6473,-65,5409280,112,6440,3367,7480,9216,27776,1
2818,101,5049,3395,6539,-62,8386560,101,2019,3413,7335,9216,8453,1
2818,101,5049,3395,6539,-66,5351424,108,5396,3388,7456,9216,27776,1
2832,100,7064,3397,6598,-66,5357568,112,6088,3401,7430,9216,27776,1
3030,99,5010,3399,6660,-63,8386560,107,2236,3430,7281,9216,8453,1
3269,93,7674,3402,6716,-66,4981248,100,3864,3449,7260,9216,8453,1
3269,93,7674,3402,6716,-62,4423936,115,8251,3424,7377,9216,27776,1
3035,99,6186,3402,6765,-74,8386560,105,4262,3469,7246,9216,8453,1
3892,110,13319,3405,6814,-66,8386560,102,2712,3493,7200,9216,8453,1
3892,110,13319,3405,6814,-59,4537856,91,2597,3445,7318,9216,27776,1
2399,113,5618,3407,6866,-73,8386560,117,5943,3518,7175,9216,8453,1
2399,113,5618,3407,6866,-66,3972608,105,6809,3451,7285,9216,27776,1
998,106,10552,3410,6915,-66,8386560,101,4959,3540,7146,9216,8453,1
998,106,10552,3410,6915,-59,4111104,111,4867,3454,7253,9216,27776,1
1433,105,8590,3414,6959,-71,8386560,111,4161,3562,7106,9216,8453,1
1433,105,8590,3414,6959,-62,3874560,97,8837,3465,7224,9216,27776,1
2241,106,7032,3415,7000,-64,6998528,106,3402,3581,7057,9216,8453,1
2241,106,7032,3415,7000,-64,3810303,104,9976,3464,7191,9216,27776,1
2807,118,7514,3419,7040,-66,3442880,98,3790,3568,6994,9216,8453,1
2807,118,7514,3419,7040,-60,1596287,92,8836,3456,7160,9216,27776,1
1624,109,6759,3422,7081,-66,660160,103,5858,3547,6932,9216,8453,1
1624,109,6759,3422,7081,-55,1024383,110,8997,3439,7139,9216,27776,1
8731,108,6007,3425,7122,-55,166256,94,16723,3526,6889,9216,8453,1
8731,108,6007,3425,7122,-71,1432256,111,5480,3428,7137,9216,27776,1
5123,98,5697,3425,7146,-59,139872,90,11052,3503,6835,9216,8453,1
5123,98,5697,3425,7146,-67,720896,106,7484,3405,7119,9216,27776,1
7361,117,9081,3425,7161,-64,143904,103,8144,3479,6810,9216,8453,1
7361,117,9081,3425,7161,-58,659072,100,4237,3396,7109,9216,27776,1
29436,98,20018,3418,7151,-58,162064,110,6785,3455,6782,9216,8453,1
29436,98,20018,3418,7151,-68,769024,124,10453,3381,7101,9216,27776,1
10560,103,14392,3401,7113,-58,121504,97,7835,3433,6770,9216,8453,1
10560,103,14392,3401,7113,-46,773120,93,5794,3364,7091,9216,27776,1
